,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
82335,Friday,Fall,18,PARK,"ARREST, BOOKED",-122.44776112231956,37.769846487541535,5,IND,close,High School,117332,0
75861,Tuesday,Fall,1,NORTHERN,"ARREST, BOOKED",-122.41910442464399,37.78687648416079,2,CDC,far,Pre-School,107633,2
68895,Thursday,Spring,14,TARAVAL,JUVENILE CITED,-122.470359608661,37.7460753397163,7,PS,close,Primary School,97758,0
63700,Thursday,Spring,10,TENDERLOIN,"ARREST, BOOKED",-122.40722244095501,37.7864562588009,6,CC,very far,College,90490,1
71154,Monday,Spring,21,INGLESIDE,"ARREST, BOOKED",-122.45488296428199,37.7104799961102,11,PS,very far,Primary School,101017,0
66950,Tuesday,Spring,15,PARK,NONE,-122.45868018978202,37.748155469233204,7,CDC,close,Pre-School,95035,0
72049,Tuesday,Spring,19,BAYVIEW,"ARREST, BOOKED",-122.380268162997,37.7289171340996,10,CDC,very far,Pre-School,102301,0
79924,Saturday,Summer,19,PARK,NONE,-122.45151148052818,37.76798154921766,5,IND,very far,High School,113611,0
77087,Tuesday,Winter,15,TENDERLOIN,NONE,-122.41487855905001,37.7826335031541,6,CDC,close,Pre-School,109422,0
69777,Wednesday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.413609328985,37.784696907904,6,CDC,very close,Pre-School,99037,4
73630,Saturday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.411115854179,37.784608081888706,6,CDC,close,Pre-School,104534,1
74002,Wednesday,Summer,9,SOUTHERN,"ARREST, BOOKED",-122.41007854485001,37.7725264934306,6,IND,close,Primary School,105064,2
80928,Wednesday,Fall,11,BAYVIEW,"ARREST, BOOKED",-122.38942129903916,37.72935384924441,10,CDC,far,Pre-School,115159,1
80091,Wednesday,Spring,17,CENTRAL,"ARREST, BOOKED",-122.40833738850858,37.80622161247849,3,PS,far,Primary School,113865,0
68533,Monday,Fall,10,INGLESIDE,NONE,-122.416173155737,37.734855155839,9,CDC,far,Pre-School,97232,0
70592,Tuesday,Summer,15,MISSION,"ARREST, BOOKED",-122.41952036788601,37.764228935718,9,PS,far,Primary School,100209,2
66478,Friday,Summer,23,SOUTHERN,"ARREST, BOOKED",-122.407669432547,37.774506405751296,6,PS,far,Primary School,94371,2
65169,Thursday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.41219255572099,37.781604574125204,6,PS,close,High School,92532,0
83433,Tuesday,Summer,23,INGLESIDE,"ARREST, BOOKED",-122.41600022790749,37.711915543775376,10,CDC,far,Pre-School,119024,1
74600,Friday,Winter,1,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,105908,1
66254,Wednesday,Winter,18,PARK,"ARREST, BOOKED",-122.443979044079,37.7511291321979,8,PS,very far,Primary School,94052,4
81420,Sunday,Winter,22,SOUTHERN,"ARREST, BOOKED",-122.40639449916232,37.78200784101894,6,CC,very far,College,115914,2
81047,Thursday,Spring,15,PARK,"ARREST, BOOKED",-122.45270634032178,37.769215670589396,5,IND,close,High School,115345,0
70123,Friday,Fall,20,SOUTHERN,"ARREST, BOOKED",-122.408068345148,37.7839916768161,6,CC,far,College,99516,0
72453,Tuesday,Summer,18,BAYVIEW,"ARREST, BOOKED",-122.39831531485599,37.7181339755846,10,PS,far,Primary School,102861,1
81350,Wednesday,Winter,0,MISSION,NONE,-122.40660491950764,37.75715804319145,9,PS,far,High School,115802,5
82055,Tuesday,Spring,9,TENDERLOIN,"ARREST, BOOKED",-122.41708535742424,37.78521535904708,6,CDC,very far,Pre-School,116904,4
73058,Tuesday,Winter,3,CENTRAL,"ARREST, BOOKED",-122.40054276483801,37.793079042261,3,PS,very far,Primary School,103705,0
73979,Monday,Spring,22,PARK,"ARREST, BOOKED",-122.43925497612801,37.7700228913924,8,PS,very far,Primary School,105033,2
74001,Wednesday,Fall,8,TENDERLOIN,"ARREST, BOOKED",-122.41219255572099,37.781604574125204,6,PS,close,High School,105063,0
72688,Wednesday,Fall,20,TENDERLOIN,"ARREST, BOOKED",-122.405895369887,37.786734218498296,6,CC,far,College,103173,2
77252,Sunday,Winter,12,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,109663,1
74152,Friday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,105265,1
74946,Tuesday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.41029351969699,37.7822305869807,6,IND,far,Primary School,106393,1
71774,Tuesday,Spring,22,BAYVIEW,"ARREST, BOOKED",-122.38435769837999,37.7324996437285,10,PS,close,Primary School,101910,1
74511,Thursday,Fall,18,INGLESIDE,"ARREST, BOOKED",-122.435831640861,37.713936311736795,11,IND,very close,High School,105781,1
73660,Monday,Fall,14,INGLESIDE,"ARREST, BOOKED",-122.415810103079,37.7409998217165,9,PS,very far,Primary School,104580,2
71756,Friday,Winter,19,BAYVIEW,"ARREST, BOOKED",-122.39720193799299,37.75353512427621,10,PS,close,Primary School,101884,1
67242,Friday,Fall,16,MISSION,"ARREST, BOOKED",-122.424260561379,37.7664064445087,8,CDC,close,Pre-School,95431,0
74206,Wednesday,Winter,1,CENTRAL,"ARREST, BOOKED",-122.416221156508,37.7892672343725,3,PS,far,Primary School,105345,1
83417,Wednesday,Spring,22,TENDERLOIN,"ARREST, BOOKED",-122.41421780432242,37.783259329502506,6,CDC,close,Pre-School,119000,4
65627,Friday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,93173,0
74077,Wednesday,Winter,22,CENTRAL,"ARREST, BOOKED",-122.40586321263201,37.7980228452184,3,CDC,close,Pre-School,105170,0
79973,Thursday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.41474383538244,37.778719262789004,6,CC,close,College,113684,2
80324,Sunday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.41133956255713,37.781270743449376,6,IND,close,Primary School,114224,1
65463,Friday,Winter,9,PARK,"ARREST, BOOKED",-122.43908866950899,37.7634139962541,8,IND,close,Primary School,92942,2
82363,Saturday,Summer,5,RICHMOND,"ARREST, BOOKED",-122.50989541823887,37.772313197681385,1,CDC,close,Pre-School,117369,2
67919,Thursday,Summer,9,SOUTHERN,"ARREST, BOOKED",-122.40891322980801,37.781211650766295,6,IND,very far,Pre-School,96382,1
79266,Friday,Spring,17,SOUTHERN,"ARREST, BOOKED",-122.40738717209818,37.781068891878135,6,IND,very far,Pre-School,112631,2
66940,Friday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.410928353347,37.7836778741124,6,IND,close,Primary School,95021,1
75467,Wednesday,Winter,21,CENTRAL,"ARREST, BOOKED",-122.412078903704,37.7897391550377,3,IND,far,High School,107093,2
82457,Tuesday,Spring,7,TENDERLOIN,"ARREST, BOOKED",-122.41550824278185,37.78165428060756,6,CDC,close,Pre-School,117514,1
83583,Thursday,Summer,16,SOUTHERN,"ARREST, BOOKED",-122.40816295385729,37.780534538527796,6,IND,very far,Pre-School,119240,2
76213,Tuesday,Fall,19,PARK,"ARREST, BOOKED",-122.446933310975,37.77000619883579,5,IND,close,High School,108135,0
66274,Tuesday,Summer,13,BAYVIEW,"ARREST, BOOKED",-122.39831531485599,37.7181339755846,10,PS,far,Primary School,94078,1
68048,Wednesday,Spring,21,SOUTHERN,"ARREST, CITED",-122.39142506985701,37.7778727797586,6,CDC,far,Pre-School,96560,0
76365,Friday,Fall,0,INGLESIDE,NONE,-122.427803025793,37.7436859477036,8,IND,very close,Pre-School,108337,2
71998,Tuesday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,102228,1
69237,Thursday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,98247,1
67155,Saturday,Summer,11,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,95317,0
75554,Sunday,Fall,17,SOUTHERN,"ARREST, BOOKED",-122.412272455406,37.7802039058686,6,IND,very close,Pre-School,107207,1
71614,Monday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.412970537591,37.78578837668879,6,CDC,close,Pre-School,101671,1
71565,Sunday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.415858343095,37.7830505366842,6,CDC,far,Pre-School,101606,1
74459,Wednesday,Summer,13,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,105706,0
75492,Wednesday,Fall,16,NORTHERN,"ARREST, BOOKED",-122.421685487687,37.7745991401929,5,IND,close,High School,107127,1
70055,Tuesday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.410157073911,37.784297384331204,6,CDC,close,Pre-School,99426,1
81309,Tuesday,Winter,3,SOUTHERN,"ARREST, BOOKED",-122.40030242151282,37.77779922904189,6,PS,close,High School,115746,2
72040,Wednesday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.417340533228,37.782379897047704,6,CDC,close,Pre-School,102292,0
76587,Monday,Spring,0,SOUTHERN,"ARREST, BOOKED",-122.41402726268998,37.7718636177154,6,IND,close,Primary School,108665,1
74445,Wednesday,Summer,20,CENTRAL,"ARREST, BOOKED",-122.399511080617,37.796924897023295,3,CDC,far,Pre-School,105687,2
69146,Sunday,Summer,8,TENDERLOIN,"ARREST, BOOKED",-122.41288317793301,37.7853530358936,6,CDC,close,Pre-School,98119,1
80240,Monday,Spring,19,SOUTHERN,"ARREST, BOOKED",-122.41618533874448,37.771411026194,6,CDC,far,Pre-School,114099,2
77782,Monday,Fall,10,TENDERLOIN,"ARREST, BOOKED",-122.414081138014,37.7832767266062,6,CDC,close,Pre-School,110459,4
68909,Sunday,Winter,16,PARK,"ARREST, BOOKED",-122.451236373142,37.770359801981705,5,IND,close,High School,97784,0
78327,Saturday,Winter,15,MISSION,"ARREST, BOOKED",-122.43072626680656,37.76275168374245,8,PS,close,Primary School,111259,2
72718,Thursday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,103225,1
81160,Wednesday,Fall,22,SOUTHERN,"ARREST, BOOKED",-122.41248326347984,37.77063059107756,6,IND,far,Primary School,115509,4
77242,Friday,Winter,8,MISSION,"ARREST, BOOKED",-122.432763469984,37.7614251526828,8,IND,far,Primary School,109651,2
77194,Tuesday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,109584,4
67088,Wednesday,Spring,20,INGLESIDE,"ARREST, BOOKED",-122.418033169753,37.742155462959204,9,CDC,very far,Pre-School,95226,2
76277,Wednesday,Summer,2,TENDERLOIN,"ARREST, BOOKED",-122.41013523637699,37.78418890752671,6,CDC,close,Pre-School,108218,1
71814,Saturday,Summer,0,TENDERLOIN,"ARREST, BOOKED",-122.413069926397,37.7820204255866,6,PS,very close,High School,101961,3
83341,Thursday,Fall,13,INGLESIDE,"ARREST, BOOKED",-122.44431402518808,37.71310834332644,11,PS,very far,Primary School,118886,2
78853,Sunday,Spring,9,TENDERLOIN,"ARREST, BOOKED",-122.41550824278185,37.78165428060756,6,CDC,close,Pre-School,112050,3
77032,Tuesday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,109318,1
81246,Thursday,Winter,21,MISSION,"ARREST, BOOKED",-122.41048882930781,37.765605863870505,9,CDC,close,Pre-School,115650,2
64276,Saturday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.410689907787,37.7824948907735,6,IND,close,Primary School,91291,1
81767,Thursday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.41566966144345,37.78211984889314,6,CDC,close,Pre-School,116457,1
74069,Sunday,Summer,14,SOUTHERN,"ARREST, BOOKED",-122.41197948750099,37.780903969652904,6,IND,close,Primary School,105159,1
65266,Tuesday,Spring,9,NORTHERN,NONE,-122.43176548943899,37.778631113124796,5,CDC,far,Pre-School,92664,1
78199,Monday,Spring,14,PARK,"ARREST, BOOKED",-122.44964766295456,37.76966191958464,5,IND,far,Primary School,111064,0
83123,Wednesday,Summer,21,CENTRAL,"ARREST, BOOKED",-122.41764134265344,37.787173525007894,3,PS,far,Primary School,118559,1
83336,Monday,Fall,7,SOUTHERN,"ARREST, BOOKED",-122.40738717209818,37.781068891878135,6,IND,very far,Pre-School,118878,2
69846,Saturday,Spring,23,TARAVAL,"ARREST, BOOKED",-122.493405491138,37.7348538591668,4,CDC,very far,Pre-School,99133,2
81626,Saturday,Winter,0,TENDERLOIN,"ARREST, BOOKED",-122.4156949221336,37.782585196846725,6,CDC,close,Pre-School,116239,1
68743,Monday,Fall,8,NORTHERN,"ARREST, BOOKED",-122.4178091031,37.7847098968616,6,CDC,far,Pre-School,97534,1
83453,Wednesday,Summer,13,MISSION,"ARREST, BOOKED",-122.41143163588293,37.75827336756103,9,PS,far,Primary School,119051,2
81125,Wednesday,Summer,10,NORTHERN,"ARREST, BOOKED",-122.41954956878328,37.78495901126281,6,CDC,close,Pre-School,115463,1
78465,Sunday,Summer,16,SOUTHERN,"ARREST, BOOKED",-122.41793965879071,37.77086882256022,6,CC,very far,College,111466,2
75052,Friday,Winter,1,SOUTHERN,"ARREST, BOOKED",-122.408162953857,37.780534538527796,6,IND,very far,Pre-School,106529,2
83026,Monday,Fall,15,SOUTHERN,"ARREST, BOOKED",-122.40895359827884,37.783287873572014,6,IND,far,Primary School,118402,1
80242,Thursday,Spring,3,TENDERLOIN,"ARREST, BOOKED",-122.4156753155037,37.78544779467701,6,CDC,far,Pre-School,114103,2
76465,Thursday,Winter,15,BAYVIEW,"ARREST, BOOKED",-122.390301651188,37.737879898414796,10,CDC,very far,Pre-School,108490,0
79242,Thursday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.41550824278185,37.78165428060756,6,CDC,close,Pre-School,112604,4
65537,Wednesday,Spring,17,INGLESIDE,"ARREST, BOOKED",-122.411099724662,37.7468571046105,9,PS,close,Primary School,93044,1
64688,Wednesday,Spring,17,MISSION,"ARREST, BOOKED",-122.420580440119,37.76499686229821,9,PS,far,Primary School,91874,4
72352,Thursday,Winter,10,TENDERLOIN,"ARREST, BOOKED",-122.41198764359501,37.7850226622786,6,CDC,very close,Pre-School,102719,1
73594,Monday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.415885065795,37.7835160563924,6,CDC,close,Pre-School,104490,4
64670,Thursday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.412758759499,37.7850960963726,6,CDC,close,Pre-School,91853,1
70997,Tuesday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.41459383195401,37.7851199839553,6,CDC,close,Pre-School,100805,1
69456,Monday,Fall,17,TENDERLOIN,"ARREST, BOOKED",-122.416710733848,37.7833570390935,6,CDC,far,Pre-School,98559,1
80252,Friday,Summer,15,TENDERLOIN,NONE,-122.41550824278185,37.78165428060756,6,CDC,close,Pre-School,114118,1
83181,Monday,Spring,15,TENDERLOIN,NONE,-122.4163494281827,37.782556956307815,6,CDC,far,Pre-School,118650,4
73717,Tuesday,Fall,23,SOUTHERN,"ARREST, BOOKED",-122.40694127008301,37.780678773407104,6,IND,very far,Pre-School,104662,1
77680,Friday,Fall,16,PARK,"ARREST, BOOKED",-122.443194351845,37.766542833629295,5,IND,very far,Primary School,110311,0
77001,Saturday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.41531796699199,37.7807179285998,6,CC,close,College,109264,0
73796,Thursday,Winter,22,RICHMOND,"ARREST, BOOKED",-122.45665036109399,37.7826633608366,2,PS,close,Primary School,104786,0
76652,Thursday,Summer,13,BAYVIEW,"ARREST, BOOKED",-122.37917644675301,37.728232149397705,10,CDC,very far,Pre-School,108753,0
68348,Thursday,Winter,18,MISSION,"ARREST, BOOKED",-122.41916907664101,37.748137252742,9,CDC,close,Pre-School,96985,0
74127,Tuesday,Winter,15,CENTRAL,"ARREST, BOOKED",-122.415632654294,37.7863587808386,6,CDC,far,Pre-School,105233,2
71259,Monday,Summer,0,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,101168,1
82747,Sunday,Fall,19,BAYVIEW,"ARREST, BOOKED",-122.38081968360572,37.73210039294396,10,PS,far,Primary School,117935,1
81134,Saturday,Fall,23,MISSION,"ARREST, BOOKED",-122.41796448376013,37.75869681664891,9,CDC,far,Pre-School,115475,1
68131,Thursday,Fall,18,SOUTHERN,"ARREST, BOOKED",-122.40816295386401,37.780534538504895,6,IND,very far,Pre-School,96677,0
79493,Tuesday,Winter,17,PARK,"ARREST, BOOKED",-122.45270634032178,37.769215670589396,5,IND,close,High School,112973,6
67652,Thursday,Spring,9,TENDERLOIN,JUVENILE BOOKED,-122.412054141237,37.7816136403158,6,PS,close,High School,96027,0
79437,Monday,Winter,9,SOUTHERN,"ARREST, BOOKED",-122.4144062947906,37.775236223146564,6,CDC,far,Pre-School,112888,1
71699,Friday,Fall,5,TENDERLOIN,"ARREST, BOOKED",-122.41013523637699,37.78418890752671,6,CDC,close,Pre-School,101802,0
74591,Wednesday,Summer,17,MISSION,"ARREST, BOOKED",-122.418289276874,37.750640293927496,9,PS,close,Pre-School,105891,1
64643,Thursday,Spring,21,CENTRAL,"ARREST, BOOKED",-122.41895700622,37.7987279154395,3,PS,very far,Primary School,91815,2
64432,Friday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,91514,0
74786,Wednesday,Spring,16,TENDERLOIN,"ARREST, BOOKED",-122.40642786236,37.787109454290004,6,CC,very far,College,106160,1
80118,Friday,Fall,15,SOUTHERN,"ARREST, BOOKED",-122.40340479147905,37.775420706711,6,PS,far,High School,113912,0
68768,Friday,Fall,21,TENDERLOIN,"ARREST, BOOKED",-122.416261836834,37.78537508463761,6,CDC,far,Pre-School,97565,1
77564,Wednesday,Fall,20,MISSION,"ARREST, BOOKED",-122.42142614299499,37.7601017970525,8,CDC,close,Pre-School,110142,0
77295,Friday,Fall,17,SOUTHERN,NONE,-122.40340479147899,37.775420706711,6,PS,far,High School,109730,0
81203,Wednesday,Fall,12,CENTRAL,"ARREST, BOOKED",-122.41691595708026,37.805694248558005,3,CDC,close,Pre-School,115584,2
82693,Thursday,Fall,16,PARK,"ARREST, BOOKED",-122.44693331097456,37.77000619883579,5,IND,close,High School,117854,0
69134,Sunday,Winter,23,SOUTHERN,"ARREST, BOOKED",-122.406629219771,37.7777816676305,6,PS,close,Primary School,98103,2
77470,Tuesday,Fall,2,PARK,"ARREST, BOOKED",-122.43744677342501,37.7726629315652,5,PS,very far,High School,110002,2
78644,Wednesday,Spring,14,BAYVIEW,"ARREST, BOOKED",-122.3846019986928,37.73615242860701,10,CDC,close,Pre-School,111717,4
71420,Tuesday,Spring,15,TENDERLOIN,NONE,-122.412249767634,37.782556330202,6,IND,very close,Primary School,101394,4
70747,Monday,Winter,12,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,100453,2
82164,Monday,Spring,22,MISSION,NONE,-122.41748832363884,37.76518180399061,9,PS,close,Primary School,117085,1
82334,Saturday,Spring,10,NORTHERN,"ARREST, BOOKED",-122.41899637199913,37.782168913829175,6,PS,close,Primary School,117331,2
75471,Monday,Summer,20,MISSION,"ARREST, CITED",-122.419445310678,37.76271343275221,9,CDC,far,Pre-School,107099,4
82580,Friday,Fall,17,PARK,"ARREST, BOOKED",-122.45351291112611,37.76869697865512,5,IND,far,High School,117691,0
67609,Thursday,Spring,18,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,95968,1
81912,Friday,Spring,12,MISSION,NONE,-122.42131990315715,37.75972614423035,8,CDC,far,Pre-School,116675,4
70017,Thursday,Winter,13,SOUTHERN,"ARREST, CITED",-122.419257894814,37.7751462916539,5,IND,far,High School,99371,0
68446,Saturday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,97108,4
79453,Thursday,Winter,17,TENDERLOIN,"ARREST, BOOKED",-122.41585834309477,37.78305053668424,6,CDC,far,Pre-School,112911,4
74142,Wednesday,Winter,13,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,105251,0
69396,Tuesday,Fall,15,PARK,"ARREST, BOOKED",-122.45750758354099,37.7711332354432,5,IND,very far,High School,98478,0
71059,Monday,Fall,22,TENDERLOIN,"ARREST, BOOKED",-122.417710344726,37.7842362877887,6,CDC,far,Pre-School,100881,2
82490,Sunday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.400315510119,37.78142792693369,6,IND,close,Primary School,117560,2
73875,Wednesday,Winter,19,NORTHERN,"ARREST, BOOKED",-122.429042228263,37.7818456494851,5,CDC,close,Pre-School,104894,3
68121,Thursday,Summer,9,SOUTHERN,"ARREST, BOOKED",-122.40891322980801,37.781211650766295,6,IND,very far,Pre-School,96663,1
65043,Monday,Summer,10,INGLESIDE,"ARREST, CITED",-122.452289660492,37.72569335757029,7,CC,close,College,92361,0
76359,Friday,Fall,15,TENDERLOIN,"ARREST, BOOKED",-122.417107256373,37.785323829209396,6,CDC,very far,Pre-School,108328,1
66837,Thursday,Spring,21,PARK,"ARREST, BOOKED",-122.448769079965,37.77073127123,5,IND,far,High School,94874,0
66654,Tuesday,Summer,10,NORTHERN,"ARREST, BOOKED",-122.429491244174,37.776766314435,5,IND,far,Primary School,94617,2
69504,Saturday,Fall,18,TENDERLOIN,NONE,-122.412224164736,37.7820729312029,6,PS,very close,High School,98624,4
72123,Monday,Fall,16,MISSION,JUVENILE BOOKED,-122.426955631709,37.769247063207004,8,CDC,close,Pre-School,102401,1
66542,Tuesday,Winter,15,TARAVAL,"ARREST, BOOKED",-122.47417098982599,37.7166569724342,11,CDC,far,Pre-School,94458,2
78094,Monday,Winter,19,INGLESIDE,NONE,-122.42562212138746,37.72860445185377,11,PS,very far,Primary School,110895,0
67437,Sunday,Spring,9,MISSION,"ARREST, BOOKED",-122.419445310678,37.76271343275221,9,CDC,far,Pre-School,95713,1
79426,Saturday,Winter,23,NORTHERN,NONE,-122.42081833044479,37.78289464509124,6,CDC,close,Pre-School,112871,1
72725,Friday,Fall,8,SOUTHERN,"ARREST, BOOKED",-122.40669857701401,37.7829835080746,6,CC,far,College,103233,2
77290,Monday,Winter,22,TARAVAL,"ARREST, CITED",-122.475551954966,37.717074940923204,11,CDC,very far,Pre-School,109717,2
72350,Monday,Summer,20,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,102716,0
67073,Wednesday,Spring,9,SOUTHERN,"ARREST, BOOKED",-122.408437135288,37.781954394999794,6,IND,very far,Primary School,95204,1
68160,Saturday,Winter,9,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,96719,1
70945,Friday,Fall,16,PARK,"ARREST, BOOKED",-122.442729993046,37.7738917425954,5,CDC,close,Pre-School,100723,2
